sentiment,reviews,type_product,aspect,normalized_text,tokenized_text
5,"Sách chất lượng, giáo hàng nhanh",0,"[2, 3]","sách chất lượng, giáo hàng nhanh","sách chất_lượng , giáo hàng nhanh"
5,Sách hay lắm ạ. Mình đã nghe file audio trước 1 phần và được giới thiệu nên mua bản giấy về đọc chị tiết lại. Nên mua nhá,0,[2],sách hay lắm ạ. mình đã nghe file audio trước 1 phần và được giới thiệu nên mua bản giấy về đọc chị tiết lại. nên mua nhá,sách hay lắm ạ . mình đã nghe file audio trước 1 phần và được giới_thiệu nên mua bản giấy về đọc chị tiết lại . nên mua nhá
5,"Mua nhầm, sách PDF free r mn ạ",0,[0],"mua nhầm, sách pdf free rồi mọi người ạ","mua nhầm , sách pdf free rồi mọi người ạ"
5,Tiki giao hàng nhanh thật. Đóng gói kĩ không bị móp méo. Sách còn trong bịch sẽ review sau khi đọc xong,0,[4],tiki giao hàng nhanh thật. đóng gói kĩ không bị móp méo. sách còn trong bịch sẽ đánh giá sau khi đọc xong,tiki giao hàng nhanh thật . đóng_gói kĩ không bị móp méo . sách còn trong bịch sẽ đánh_giá sau khi đọc xong
5,"Sách giao nhanh, được bọc trong seal rất kỹ, tháo seal ra bên trong ko bị cấn móp gì cả. Nội dung mình chưa đọc hết nhưng vài chương đầu mình thấy hay.",0,"[2, 4]","sách giao nhanh, được bọc trong seal rất kỹ, tháo seal ra bên trong không bị cấn móp gì cả. nội dung mình chưa đọc hết nhưng vài chương đầu mình thấy hay.","sách giao nhanh , được bọc trong seal rất kỹ , tháo seal ra bên trong không bị cấn móp gì cả . nội_dung mình chưa đọc hết nhưng vài chương đầu mình thấy hay ."
5,"Giao hàng nhanh, sách đẹp đóng gói ổn, tài xế thân thiện",0,"[2, 4]","giao hàng nhanh, sách đẹp đóng gói ổn, tài xế thân thiện","giao hàng nhanh , sách đẹp đóng_gói ổn , tài_xế thân_thiện"
5,Sách được bọc nylon kín. Giấy đẹp.,0,[2],sách được bọc nylon kín. giấy đẹp.,sách được bọc nylon kín . giấy đẹp .
5,Sách dính keo ở mỗi trang nên khi mình lật qua trang khác thì giấy rất dễ bị rách. Rất mong lần sau shop cẩn thận hơn trong khâu bọc sách. Cảm ơn,0,[1],sách dính keo ở mỗi trang nên khi mình lật qua trang khác thì giấy rất dễ bị rách. rất mong lần sau cửa hàng cẩn thận hơn trong khâu bọc sách. cảm ơn,sách dính keo ở mỗi trang nên khi mình lật qua trang khác thì giấy rất dễ bị rách . rất mong lần sau cửa_hàng cẩn_thận hơn trong khâu bọc sách . cảm_ơn
5,"Sách có nội dung dễ hiểu dễ áp dụng nhất trong các loại sách về thói quen,nên mua để tham khảo",0,[2],"sách có nội dung dễ hiểu dễ áp dụng nhất trong các loại sách về thói quen,nên mua để tham khảo","sách có nội_dung dễ hiểu dễ áp_dụng nhất trong các loại sách về thói_quen , nên mua để tham_khảo"
5,Đóng gói cẩn thận. Ko móp méo gì luôn. Sách mới bọc seal thích lắm. Sách hay,0,"[2, 4]",đóng gói cẩn thận. không móp méo gì luôn. sách mới bọc seal thích lắm. sách hay,đóng_gói cẩn_thận . không móp méo gì luôn . sách mới bọc seal thích lắm . sách hay
5,"Đoạn giới thiệu khá dài dòng, nội dung chính dịch thuật rất dễ hiểu và dễ nắm bắt được nội dung",0,[2],"đoạn giới thiệu khá dài dòng, nội dung chính dịch thuật rất dễ hiểu và dễ nắm bắt được nội dung","đoạn giới_thiệu khá dài_dòng , nội_dung chính dịch_thuật rất dễ hiểu và dễ nắm_bắt được nội_dung"
5,"Giao siêu nhanh, đóng gói cẩn thận, giá cả hợp lý, ... cực kỳ hài lòng ...",0,"[3, 4]","giao siêu nhanh, đóng gói cẩn thận, giá cả hợp lý, ... cực kỳ hài lòng ...","giao siêu nhanh , đóng_gói cẩn_thận , giá_cả hợp_lý , ... cực_kỳ hài_lòng ..."
5,"Sách rất hay, có nhiều hướng dẫn thực hành. Lời dịch dễ hiểu, súc tích",0,"[2, 3]","sách rất hay, có nhiều hướng dẫn thực hành. lời dịch dễ hiểu, súc tích","sách rất hay , có nhiều hướng_dẫn thực_hành . lời dịch dễ hiểu , súc_tích"
5,"giao hàng nhanh sản phẩm đóng gói cẩn thận chi tiết không bị hư hại , sách các bạn nên mua và tự trải nghiệm nhé giúp ích rất nhiều",0,"[2, 4]","giao hàng nhanh sản phẩm đóng gói cẩn thận chi tiết không bị hư hại , sách các bạn nên mua và tự trải nghiệm nhé giúp ích rất nhiều","giao hàng nhanh sản_phẩm đóng_gói cẩn_thận chi_tiết không bị hư_hại , sách các bạn nên mua và tự trải nghiệm nhé giúp_ích rất nhiều"
5,"Sách còn mới và được bao bọc cẩn thận, không bị quăn góc",0,"[2, 4]","sách còn mới và được bao bọc cẩn thận, không bị quăn góc","sách còn mới và được bao_bọc cẩn_thận , không bị quăn góc"
5,"Thật sự rất thích mua sách ở đây vì rẻ, mua chắc chục cuốn r. Nm lần nào gói sách cũng móp từ 1 2 tiếng",0,"[2, 3]","thật sự rất thích mua sách ở đây vì rẻ, mua chắc chục cuốn r. nm lần nào gói sách cũng móp từ 1 2 tiếng","thật_sự rất thích mua sách ở đây vì rẻ , mua chắc chục cuốn r . nm lần nào gói sách cũng móp từ 1 2 tiếng"
5,"Tiki đợt này giao nhanh, vận chuyển cũng đảm bảo hơn các lần trước. Sách đọc khá cuốn, hết một chương có tóm tắt chương nữa giúp cho mình nắm nội dung được tôt hơn",0,"[2, 4]","tiki đợt này giao nhanh, vận chuyển cũng đảm bảo hơn các lần trước. sách đọc khá cuốn, hết một chương có tóm tắt chương nữa giúp cho mình nắm nội dung được tôt hơn","tiki đợt này giao nhanh , vận_chuyển cũng đảm_bảo hơn các lần trước . sách đọc khá cuốn , hết một chương có tóm_tắt chương nữa giúp cho mình nắm nội_dung được tôt hơn"
5,Sách rất hay và bổ ích. Cực kì đáng đọc,0,[2],sách rất hay và bổ ích. cực kì đáng đọc,sách rất hay và bổ_ích . cực_kì đáng đọc
5,"Giao hàng nhanh, chất lượng sách oke",0,"[2, 4]","giao hàng nhanh, chất lượng sách tốt","giao hàng nhanh , chất_lượng sách tốt"
5,"Sách khá hữu ích, khá nhiều ví dụ để có thể dễ nắm được nội dung hơn hơi nhiều quá, đọc hơi ấy v",0,[2],"sách khá hữu ích, khá nhiều ví dụ để có thể dễ nắm được nội dung hơn hơi nhiều quá, đọc hơi ấy vậy","sách khá hữu_ích , khá nhiều ví_dụ để có_thể dễ nắm được nội_dung hơn hơi nhiều quá , đọc hơi ấy vậy"
5,hay nhé mình cbi đọc đây,0,[2],hay nhé mình cbi đọc đây,hay nhé mình cbi đọc đây
5,Một cuốn sách hay nên đọc và nên là gối đầu giường của mọi người nhằm hướng tới lối sống tốt đẹp hơn,0,[2],một cuốn sách hay nên đọc và nên là gối đầu giường của mọi người nhằm hướng tới lối sống tốt đẹp hơn,một cuốn sách hay nên đọc và nên là gối_đầu giường của mọi người nhằm hướng tới lối sống tốt_đẹp hơn
5,Sách được bọc cẩn thận,0,[4],sách được bọc cẩn thận,sách được bọc cẩn_thận
2,Nội dung sách ko phải bàn nhưng khâu đóng gói thực sự tệ. Mình trông ngóng hàng gần 1 tuần mà nhận hàng thì bóc seal thấy góc bị nhăn như hình r. Đọc đánh giá thấy rất nhiều người mua hàng cũng giống như mình nhưng mà Tiki vẫn chưa sửa đổi. 2 sao ạ Thu gọn,0,"[2, 3, 4]",nội dung sách không phải bàn nhưng khâu đóng gói thực sự tệ. mình trông ngóng hàng gần 1 tuần mà nhận hàng thì bóc seal thấy góc bị nhăn như hình r. đọc đánh giá thấy rất nhiều người mua hàng cũng giống như mình nhưng mà tiki vẫn chưa sửa đổi. 2 sao ạ,nội_dung sách không phải bàn nhưng khâu đóng_gói thực_sự tệ . mình trông_ngóng hàng gần 1 tuần mà nhận hàng thì bóc seal thấy góc bị nhăn như hình r . đọc đánh_giá thấy rất nhiều người mua hàng cũng giống như mình nhưng mà tiki vẫn chưa sửa_đổi . 2 sao ạ
5,"Đóng gói cẩn thận, giao nhanh trong 1 ngày, hàng mới, đáng mua",0,"[2, 4]","đóng gói cẩn thận, giao nhanh trong 1 ngày, hàng mới, đáng mua","đóng_gói cẩn_thận , giao nhanh trong 1 ngày , hàng mới , đáng mua"
5,"Sách hay, các bạn không nên tiếc tiền mua, giá cũng không đắt lắm so với nhiều sách khác",0,"[2, 3]","sách hay, các bạn không nên tiếc tiền mua, giá cũng không đắt lắm so với nhiều sách khác","sách hay , các bạn không nên tiếc tiền mua , giá cũng không đắt lắm so với nhiều sách khác"
5,"Đọc rất cuốn ngay từ trang đầu tiên luôn, lối dẫn dắt thú vị, đọc dễ hiểu, khuyến khích mọi người đọc nhe",0,[0],"đọc rất cuốn ngay từ trang đầu tiên luôn, lối dẫn dắt thú vị, đọc dễ hiểu, khuyến khích mọi người đọc nhe","đọc rất cuốn ngay từ trang đầu_tiên luôn , lối dẫn_dắt thú_vị , đọc dễ hiểu , khuyến_khích mọi người đọc_nhe"
5,"Ship khá nhanh, bọc cẩn thận. Mình đọc gần hết quyển mới review, đáng đọc mn nhé",0,"[2, 4]","giao hàng khá nhanh, bọc cẩn thận. mình đọc gần hết quyển mới review, đáng đọc mọi người nhé","giao hàng khá nhanh , bọc cẩn_thận . mình đọc gần hết quyển mới review , đáng đọc mọi người nhé"
5,Một cuốn sách hay,0,[2],một cuốn sách hay,một cuốn sách hay
5,Sách bọc rất cẩn thận Điều quan trọng tiki ship rất nhanh,0,[4],sách bọc rất cẩn thận điều quan trọng tiki giao hàng rất nhanh,sách bọc rất cẩn_thận điều quan_trọng tiki giao hàng rất nhanh
5,Sách hay. Thực tế và súc tích. Có thể áp dụng ngay vào cuộc sống ngay từ chương đầu tiên. Rất đáng đọc,0,[2],sách hay. thực tế và súc tích. có thể áp dụng ngay vào cuộc sống ngay từ chương đầu tiên. rất đáng đọc,sách hay . thực_tế và súc_tích . có_thể áp_dụng ngay vào cuộc_sống ngay từ_chương đầu_tiên . rất đáng đọc
5,Tuyệt dời ạ mong có thể học được điều gì đó từ cuốn sách.Cảm ơn shop ạ.Nên mua nhé mn,0,[1],tuyệt dời ạ mong có thể học được điều gì đó từ cuốn sách.cảm ơn cửa hàng ạ.nên mua nhé mọi người,tuyệt dời ạ mong có_thể học được điều gì đó từ cuốn sách . cảm_ơn cửa_hàng ạ . nên mua nhé mọi người
5,"Đóng gói cẩn thận, sách hay. Dễ đọc",0,"[2, 4]","đóng gói cẩn thận, sách hay. dễ đọc","đóng_gói cẩn_thận , sách hay . dễ đọc"
5,"Sách đẹp, chất lượng ổn, sách hay",0,[2],"sách đẹp, chất lượng ổn, sách hay","sách đẹp , chất_lượng ổn , sách hay"
5,Giao hàng nhanh,0,[4],giao hàng nhanh,giao hàng nhanh
5,Sách đẹp,0,[2],sách đẹp,sách đẹp
5,"Có nhiều quan điểm hay, thực tế",0,[2],"có nhiều quan điểm hay, thực tế","có nhiều quan_điểm hay , thực_tế"
5,"sách chỉ ra các điều kiện đẫn đến thói quen, giúp ta hiểu rõ các yếu tố tạo nên thói quen tốt và bỏ đi thói quen xấu",0,[2],"sách chỉ ra các điều kiện đẫn đến thói quen, giúp ta hiểu rõ các yếu tố tạo nên thói quen tốt và bỏ đi thói quen xấu","sách chỉ ra các điều_kiện đẫn đến thói_quen , giúp ta hiểu rõ các yếu_tố tạo nên thói_quen tốt và bỏ đi thói_quen xấu"
5,Hay! Hữu ích!,0,[2],hay! hữu ích!,hay ! hữu_ích !
5,Ok boc don gian nhưng may cũng k bị móp .,0,[2],tốt boc don gian nhưng may cũng không bị móp .,tốt boc don gian nhưng may cũng không bị móp .
5,Cuốn sách nên xem nhiều lần để thay đổi thói quen từng chút một,0,[2],cuốn sách nên xem nhiều lần để thay đổi thói quen từng chút một,cuốn sách nên xem nhiều lần để thay_đổi thói_quen từng chút một
5,Cuốn sách must have cho ai muốn thay đổi thói quen để pt bản thân,0,[2],cuốn sách must have cho ai muốn thay đổi thói quen để pt bản thân,cuốn sách must have cho ai muốn thay_đổi thói_quen để pt bản_thân
5,"Sách đẹp, tiki giao nhanh, đóng gói cẩn thận",0,"[2, 4]","sách đẹp, tiki giao nhanh, đóng gói cẩn thận","sách đẹp , tiki giao nhanh , đóng_gói cẩn_thận"
5,Đóng gói sản phẩm cẩn thận,0,[4],đóng gói sản phẩm cẩn thận,đóng_gói sản_phẩm cẩn_thận
5,"chưa đọc, sách đẹp,",0,[2],"chưa đọc, sách đẹp,","chưa đọc , sách đẹp ,"
